Name,Branch,Pass-out Year,Gender,Skills_1,Skills_2,Skills_3,Interests_1,Interests_2,Interests_3,Hobbies_1,Hobbies_2,Hobbies_3,10th Marks,12th Marks/Diploma Marks,Study Goals,Dream Companies,Currently Working On,Spoken Languages_1,Spoken Languages_2,Spoken Languages_3
Student_733,Civil,2027,Female,Java,C++,JavaScript,Drawing,Coding,Sports,Singing,Yoga,Cricket,69,91,Good Job Placement,LTI Mindtree,Personal Project,Hindi,Bengali,Telugu
Student_734,Mechanical,2024,Non-binary,Node.js,Python,C++,Gaming,Machine Learning,Data Science,Singing,Football,Gardening,73,98,Good Job Placement,Infosys,Internship,Tamil,Telugu,Bengali
Student_735,Computer Science,2025,Female,Python,JavaScript,C++,Coding,Drawing,Music,Gardening,Yoga,Cricket,83,63,Good Job Placement,Infosys,Final Year Project,English,Hindi,Telugu
Student_736,Computer Science,2024,Female,Python,CSS,HTML,Sports,Coding,UI/UX Design,Dancing,Yoga,Reading,90,61,Higher Studies,Amazon,Internship,Bengali,Hindi,Marathi
Student_737,Information Technology,2025,Non-binary,JavaScript,React,Java,Data Science,UI/UX Design,Coding,Dancing,Cricket,Singing,87,73,Entrepreneurship,Amazon,Personal Project,Telugu,Hindi,Marathi
Student_738,Electronics,2026,Male,HTML,Python,DBMS,Sports,Music,Gaming,Singing,Reading,Cricket,70,65,Good Job Placement,Wipro,Final Year Project,Tamil,Hindi,Marathi
Student_739,Computer Science,2027,Non-binary,Node.js,HTML,React,Data Science,Gaming,Music,Yoga,Football,Cricket,83,64,Entrepreneurship,Google,Personal Project,Marathi,English,Telugu
Student_740,Mechanical,2024,Female,C++,CSS,React,UI/UX Design,Music,Coding,Painting,Gardening,Cricket,69,90,Entrepreneurship,TCS,Personal Project,Bengali,Telugu,English
Student_741,Mechanical,2026,Non-binary,SQL,HTML,C++,Data Science,Gaming,Music,Singing,Yoga,Reading,97,74,Entrepreneurship,LTI Mindtree,Personal Project,Marathi,Tamil,Telugu
Student_742,Electronics,2026,Male,CSS,HTML,DBMS,Data Science,Machine Learning,Music,Football,Gardening,Singing,98,76,Good Job Placement,LTI Mindtree,Personal Project,Bengali,English,Telugu
Student_743,Mechanical,2024,Female,CSS,DBMS,JavaScript,Coding,Machine Learning,Gaming,Painting,Gardening,Yoga,93,93,Higher Studies,Infosys,Personal Project,Bengali,Marathi,Telugu
Student_744,Information Technology,2025,Non-binary,React,SQL,JavaScript,Data Science,Gaming,Sports,Singing,Reading,Painting,77,61,Good Job Placement,Microsoft,Internship,Telugu,Tamil,English
Student_745,Mechanical,2026,Female,Python,Node.js,Java,Gaming,Coding,Drawing,Cricket,Reading,Dancing,69,93,Higher Studies,Wipro,Internship,Marathi,Telugu,English
Student_746,Information Technology,2023,Non-binary,Java,DBMS,C++,Coding,Sports,Music,Painting,Football,Dancing,68,75,Higher Studies,LTI Mindtree,Personal Project,Hindi,Bengali,Marathi
Student_747,Electronics,2023,Male,SQL,React,Node.js,Machine Learning,Gaming,Music,Football,Cricket,Reading,97,92,Good Job Placement,LTI Mindtree,Final Year Project,Tamil,Bengali,Marathi
Student_748,Electronics,2025,Male,Java,React,Python,UI/UX Design,Machine Learning,Data Science,Singing,Painting,Reading,72,78,Entrepreneurship,TCS,Internship,Telugu,Hindi,English
Student_749,Computer Science,2026,Non-binary,DBMS,Python,Node.js,Data Science,Machine Learning,Gaming,Painting,Reading,Singing,64,84,Higher Studies,Microsoft,Final Year Project,Telugu,Bengali,Tamil
Student_750,Computer Science,2026,Male,React,Python,Node.js,Music,Machine Learning,Sports,Cricket,Football,Gardening,100,94,Good Job Placement,EPAM,Internship,Marathi,English,Tamil
Student_751,Computer Science,2024,Male,SQL,DBMS,Node.js,Machine Learning,Gaming,Drawing,Painting,Gardening,Yoga,69,70,Good Job Placement,EPAM,Internship,Telugu,Tamil,Bengali
Student_752,Computer Science,2024,Female,JavaScript,Java,Python,Coding,Drawing,Music,Cricket,Gardening,Reading,93,64,Entrepreneurship,Microsoft,Final Year Project,Bengali,English,Marathi
Student_753,Electronics,2024,Female,Java,DBMS,SQL,Sports,UI/UX Design,Data Science,Dancing,Football,Reading,66,94,Higher Studies,Amazon,Final Year Project,Bengali,English,Tamil
Student_754,Information Technology,2025,Non-binary,JavaScript,Node.js,CSS,Coding,Data Science,Music,Singing,Yoga,Reading,100,81,Entrepreneurship,Infosys,Final Year Project,Marathi,English,Telugu
Student_755,Information Technology,2023,Female,Java,SQL,HTML,Gaming,Drawing,Data Science,Football,Yoga,Cricket,66,80,Entrepreneurship,Google,Final Year Project,Telugu,Bengali,Marathi
Student_756,Computer Science,2026,Non-binary,DBMS,React,HTML,Sports,Data Science,Gaming,Cricket,Yoga,Reading,87,86,Higher Studies,Wipro,Final Year Project,English,Tamil,Marathi
Student_757,Information Technology,2024,Female,Python,DBMS,CSS,Music,Gaming,UI/UX Design,Painting,Cricket,Football,88,90,Good Job Placement,Wipro,Personal Project,Hindi,Telugu,Marathi
Student_758,Civil,2023,Female,CSS,Node.js,SQL,Sports,Drawing,Machine Learning,Singing,Yoga,Reading,66,67,Good Job Placement,TCS,Internship,Marathi,English,Tamil
Student_759,Electronics,2023,Female,SQL,JavaScript,HTML,Sports,Data Science,Machine Learning,Reading,Yoga,Painting,88,66,Higher Studies,Wipro,Internship,Bengali,Marathi,Hindi
Student_760,Electronics,2025,Non-binary,React,CSS,SQL,Sports,Machine Learning,Drawing,Dancing,Reading,Football,87,65,Higher Studies,Wipro,Final Year Project,Bengali,Tamil,English
Student_761,Computer Science,2024,Non-binary,React,CSS,Node.js,Gaming,Coding,UI/UX Design,Yoga,Cricket,Painting,66,97,Entrepreneurship,Amazon,Internship,English,Marathi,Tamil
Student_762,Information Technology,2026,Male,Node.js,Java,SQL,Data Science,Machine Learning,Music,Painting,Reading,Singing,80,79,Entrepreneurship,Microsoft,Internship,Marathi,Bengali,Hindi
Student_763,Computer Science,2023,Female,Node.js,CSS,Java,Coding,Music,Gaming,Cricket,Singing,Painting,91,62,Entrepreneurship,Microsoft,Personal Project,Marathi,Bengali,Hindi
Student_764,Mechanical,2024,Male,HTML,C++,Java,Drawing,Data Science,Coding,Football,Singing,Dancing,68,96,Higher Studies,EPAM,Personal Project,English,Hindi,Marathi
Student_765,Electronics,2027,Female,React,C++,HTML,Coding,Gaming,Drawing,Yoga,Football,Singing,80,66,Entrepreneurship,Google,Personal Project,Marathi,Bengali,English
Student_766,Mechanical,2023,Female,Java,Node.js,Python,Music,Data Science,Drawing,Gardening,Painting,Singing,86,84,Higher Studies,Google,Personal Project,Telugu,Bengali,Hindi
Student_767,Civil,2026,Male,JavaScript,Python,HTML,Music,UI/UX Design,Data Science,Singing,Cricket,Reading,74,68,Entrepreneurship,Google,Internship,Bengali,Marathi,Tamil
Student_768,Mechanical,2027,Male,JavaScript,HTML,DBMS,Coding,Machine Learning,Gaming,Painting,Football,Gardening,73,98,Entrepreneurship,Infosys,Internship,English,Bengali,Marathi
Student_769,Information Technology,2025,Male,HTML,CSS,DBMS,Coding,Machine Learning,Drawing,Cricket,Football,Gardening,79,89,Higher Studies,EPAM,Internship,Bengali,Telugu,Marathi
Student_770,Computer Science,2024,Female,SQL,JavaScript,React,Coding,Gaming,Machine Learning,Painting,Singing,Dancing,68,63,Good Job Placement,Infosys,Final Year Project,Marathi,Hindi,Bengali
Student_771,Mechanical,2024,Male,DBMS,Node.js,HTML,Music,Sports,Data Science,Reading,Dancing,Football,64,71,Entrepreneurship,LTI Mindtree,Final Year Project,Hindi,English,Bengali
Student_772,Electronics,2026,Non-binary,Python,DBMS,JavaScript,Gaming,Data Science,Drawing,Yoga,Singing,Cricket,86,89,Good Job Placement,Amazon,Personal Project,Telugu,Bengali,Tamil
Student_773,Computer Science,2024,Female,HTML,Node.js,Java,Gaming,Machine Learning,Sports,Gardening,Dancing,Painting,64,91,Entrepreneurship,Microsoft,Final Year Project,Tamil,English,Marathi
Student_774,Mechanical,2025,Male,CSS,Python,SQL,Data Science,Machine Learning,UI/UX Design,Yoga,Reading,Cricket,83,77,Entrepreneurship,EPAM,Final Year Project,English,Marathi,Tamil
Student_775,Mechanical,2025,Female,CSS,Python,DBMS,Machine Learning,Drawing,Gaming,Cricket,Dancing,Yoga,66,90,Higher Studies,Infosys,Internship,Marathi,Hindi,Bengali
Student_776,Mechanical,2024,Male,CSS,C++,DBMS,Coding,Machine Learning,Gaming,Football,Cricket,Reading,78,78,Good Job Placement,Infosys,Personal Project,English,Marathi,Tamil
Student_777,Civil,2027,Female,DBMS,React,Python,Data Science,Music,Gaming,Cricket,Singing,Dancing,90,99,Higher Studies,Microsoft,Internship,Telugu,English,Bengali
Student_778,Computer Science,2027,Non-binary,C++,HTML,CSS,Sports,Drawing,Data Science,Dancing,Gardening,Yoga,81,70,Good Job Placement,Microsoft,Final Year Project,Tamil,Hindi,Marathi
Student_779,Electronics,2023,Female,Java,Python,SQL,Drawing,UI/UX Design,Gaming,Football,Dancing,Yoga,79,80,Higher Studies,EPAM,Personal Project,Hindi,English,Bengali
Student_780,Mechanical,2027,Female,DBMS,C++,SQL,UI/UX Design,Gaming,Sports,Dancing,Painting,Yoga,70,74,Good Job Placement,EPAM,Internship,Bengali,Marathi,English
Student_781,Civil,2027,Non-binary,C++,CSS,Python,Coding,Machine Learning,Drawing,Painting,Gardening,Football,65,61,Entrepreneurship,Microsoft,Final Year Project,Telugu,Tamil,English
Student_782,Computer Science,2026,Female,C++,React,HTML,Music,Sports,Drawing,Reading,Yoga,Painting,69,93,Good Job Placement,Infosys,Internship,Telugu,Tamil,Hindi
Student_783,Computer Science,2024,Male,Python,HTML,SQL,Sports,Machine Learning,Coding,Dancing,Singing,Painting,70,62,Good Job Placement,TCS,Final Year Project,English,Telugu,Tamil
Student_784,Mechanical,2027,Non-binary,C++,Node.js,HTML,Data Science,Coding,Gaming,Yoga,Football,Cricket,99,79,Higher Studies,Amazon,Internship,Bengali,English,Hindi
Student_785,Electronics,2025,Female,Java,SQL,Python,UI/UX Design,Coding,Sports,Singing,Reading,Painting,60,87,Entrepreneurship,EPAM,Final Year Project,Tamil,Bengali,Telugu
Student_786,Electronics,2026,Male,Python,C++,CSS,Machine Learning,Gaming,Drawing,Painting,Reading,Yoga,64,85,Entrepreneurship,Google,Final Year Project,Hindi,Marathi,Telugu
Student_787,Computer Science,2023,Female,HTML,CSS,React,Coding,Drawing,Sports,Cricket,Painting,Gardening,87,100,Higher Studies,Microsoft,Personal Project,Telugu,Bengali,English
Student_788,Mechanical,2027,Non-binary,Java,SQL,Node.js,Coding,Drawing,Data Science,Yoga,Gardening,Singing,94,62,Higher Studies,Infosys,Internship,Tamil,Marathi,Telugu
Student_789,Computer Science,2026,Non-binary,DBMS,HTML,C++,Machine Learning,Gaming,Data Science,Reading,Yoga,Gardening,98,88,Entrepreneurship,Wipro,Internship,Hindi,English,Bengali
Student_790,Information Technology,2024,Female,Node.js,React,CSS,UI/UX Design,Drawing,Sports,Gardening,Yoga,Reading,69,73,Higher Studies,Google,Final Year Project,English,Tamil,Bengali
Student_791,Civil,2024,Female,Python,HTML,DBMS,Music,Gaming,Data Science,Reading,Painting,Dancing,62,95,Higher Studies,Microsoft,Final Year Project,Hindi,Marathi,Bengali
Student_792,Civil,2025,Non-binary,C++,Python,Node.js,Coding,Drawing,Gaming,Gardening,Reading,Cricket,60,73,Higher Studies,Infosys,Final Year Project,English,Tamil,Hindi
Student_793,Civil,2027,Male,Node.js,Java,C++,Drawing,Data Science,Sports,Singing,Reading,Football,97,77,Good Job Placement,Infosys,Internship,Bengali,English,Hindi
Student_794,Computer Science,2025,Female,Python,HTML,C++,Coding,UI/UX Design,Gaming,Gardening,Dancing,Yoga,64,62,Good Job Placement,LTI Mindtree,Personal Project,Telugu,English,Marathi
Student_795,Electronics,2026,Female,HTML,Java,C++,UI/UX Design,Sports,Drawing,Gardening,Football,Painting,86,97,Good Job Placement,LTI Mindtree,Internship,Marathi,Tamil,Bengali
Student_796,Information Technology,2023,Male,HTML,React,SQL,Machine Learning,Coding,Data Science,Gardening,Cricket,Football,63,81,Good Job Placement,Amazon,Personal Project,Tamil,Bengali,Marathi
Student_797,Civil,2024,Non-binary,C++,HTML,JavaScript,Music,Gaming,Sports,Singing,Gardening,Yoga,60,88,Entrepreneurship,Amazon,Final Year Project,Marathi,Hindi,English
Student_798,Computer Science,2024,Non-binary,Python,JavaScript,Node.js,UI/UX Design,Drawing,Coding,Football,Yoga,Gardening,92,85,Good Job Placement,Microsoft,Final Year Project,Tamil,Marathi,Hindi
Student_799,Information Technology,2025,Non-binary,JavaScript,React,DBMS,Drawing,Data Science,Machine Learning,Yoga,Gardening,Cricket,75,94,Higher Studies,Infosys,Internship,English,Marathi,Bengali
Student_800,Civil,2023,Male,DBMS,Java,React,Gaming,Coding,Machine Learning,Dancing,Gardening,Football,75,73,Good Job Placement,Infosys,Personal Project,Telugu,English,Tamil
Student_801,Computer Science,2027,Male,C++,CSS,React,Sports,UI/UX Design,Coding,Yoga,Singing,Dancing,95,78,Good Job Placement,EPAM,Internship,Telugu,Bengali,English
Student_802,Computer Science,2025,Male,SQL,C++,DBMS,Coding,Gaming,Data Science,Yoga,Singing,Gardening,98,89,Higher Studies,Microsoft,Final Year Project,Tamil,English,Hindi
Student_803,Mechanical,2023,Male,SQL,Java,HTML,Gaming,Sports,Coding,Gardening,Painting,Reading,88,69,Entrepreneurship,Amazon,Internship,Marathi,English,Telugu
Student_804,Civil,2026,Non-binary,Node.js,DBMS,Java,Sports,UI/UX Design,Coding,Painting,Football,Dancing,71,92,Entrepreneurship,EPAM,Personal Project,English,Marathi,Bengali
Student_805,Civil,2027,Non-binary,SQL,C++,HTML,Drawing,Sports,UI/UX Design,Football,Reading,Yoga,96,79,Higher Studies,Amazon,Personal Project,Bengali,English,Telugu
Student_806,Electronics,2024,Male,JavaScript,React,Python,Data Science,Drawing,Gaming,Cricket,Singing,Football,66,96,Higher Studies,Amazon,Internship,Telugu,Tamil,Bengali
Student_807,Computer Science,2027,Non-binary,DBMS,React,Python,Machine Learning,Drawing,Coding,Gardening,Dancing,Yoga,74,96,Entrepreneurship,Microsoft,Internship,Telugu,Hindi,Marathi
Student_808,Information Technology,2024,Female,Python,SQL,CSS,Sports,Data Science,Gaming,Singing,Yoga,Football,63,68,Higher Studies,Microsoft,Internship,Marathi,English,Hindi
Student_809,Civil,2026,Male,Node.js,CSS,DBMS,Gaming,Music,Drawing,Football,Reading,Singing,96,88,Higher Studies,EPAM,Internship,Telugu,Hindi,English
Student_810,Mechanical,2025,Male,C++,HTML,Python,Machine Learning,Drawing,Gaming,Painting,Football,Gardening,77,100,Entrepreneurship,TCS,Final Year Project,Hindi,English,Marathi
Student_811,Electronics,2027,Male,HTML,JavaScript,C++,Music,Sports,Machine Learning,Painting,Cricket,Gardening,83,87,Higher Studies,TCS,Internship,Hindi,Telugu,English
Student_812,Electronics,2023,Male,C++,Java,React,Machine Learning,Data Science,Sports,Yoga,Painting,Reading,93,93,Good Job Placement,TCS,Personal Project,Tamil,Marathi,English
Student_813,Civil,2025,Non-binary,C++,CSS,JavaScript,Coding,Music,Drawing,Football,Gardening,Yoga,89,95,Entrepreneurship,Microsoft,Internship,Marathi,Hindi,Telugu
Student_814,Electronics,2027,Female,HTML,DBMS,React,Drawing,Music,Data Science,Reading,Cricket,Yoga,76,75,Good Job Placement,LTI Mindtree,Internship,Bengali,English,Marathi
Student_815,Information Technology,2025,Non-binary,HTML,CSS,JavaScript,Data Science,Machine Learning,UI/UX Design,Football,Dancing,Singing,67,92,Good Job Placement,EPAM,Final Year Project,Marathi,English,Tamil
Student_816,Mechanical,2025,Male,JavaScript,SQL,CSS,UI/UX Design,Sports,Music,Painting,Singing,Dancing,98,78,Entrepreneurship,TCS,Internship,Tamil,Telugu,Marathi
Student_817,Information Technology,2025,Male,HTML,DBMS,Python,UI/UX Design,Sports,Data Science,Reading,Football,Dancing,77,89,Good Job Placement,Google,Final Year Project,Tamil,Telugu,English
Student_818,Computer Science,2027,Female,React,C++,JavaScript,Sports,Data Science,Coding,Cricket,Football,Gardening,65,71,Higher Studies,Wipro,Personal Project,Hindi,Telugu,Bengali
Student_819,Civil,2026,Male,CSS,Java,DBMS,Data Science,Drawing,Sports,Yoga,Singing,Cricket,79,68,Higher Studies,LTI Mindtree,Personal Project,Hindi,Tamil,Bengali
Student_820,Mechanical,2024,Non-binary,DBMS,HTML,CSS,Coding,UI/UX Design,Data Science,Cricket,Reading,Dancing,74,84,Good Job Placement,Infosys,Internship,Tamil,Hindi,English
Student_821,Mechanical,2024,Male,Node.js,DBMS,Java,Gaming,UI/UX Design,Data Science,Singing,Reading,Painting,93,85,Entrepreneurship,Google,Internship,English,Bengali,Telugu
Student_822,Electronics,2024,Non-binary,CSS,React,Node.js,Data Science,Sports,Coding,Football,Cricket,Reading,92,64,Good Job Placement,Infosys,Personal Project,Bengali,Telugu,Marathi
Student_823,Information Technology,2027,Female,React,Node.js,C++,Gaming,Data Science,Coding,Gardening,Dancing,Football,92,75,Entrepreneurship,Microsoft,Final Year Project,Hindi,Telugu,Bengali
Student_824,Electronics,2025,Male,HTML,CSS,Python,UI/UX Design,Data Science,Sports,Cricket,Gardening,Painting,92,72,Good Job Placement,LTI Mindtree,Internship,Tamil,Telugu,Bengali
Student_825,Information Technology,2024,Non-binary,JavaScript,SQL,Node.js,Data Science,Coding,Drawing,Reading,Football,Dancing,86,82,Entrepreneurship,Amazon,Final Year Project,Bengali,English,Hindi
Student_826,Electronics,2026,Female,JavaScript,CSS,HTML,UI/UX Design,Drawing,Data Science,Football,Cricket,Yoga,99,97,Good Job Placement,EPAM,Personal Project,Hindi,English,Tamil
Student_827,Civil,2023,Non-binary,DBMS,React,C++,Coding,Gaming,Machine Learning,Dancing,Cricket,Singing,84,94,Good Job Placement,TCS,Final Year Project,English,Tamil,Hindi
Student_828,Electronics,2027,Male,Node.js,Python,JavaScript,Coding,Gaming,Drawing,Football,Yoga,Cricket,82,94,Higher Studies,LTI Mindtree,Final Year Project,Hindi,English,Marathi
Student_829,Mechanical,2026,Male,SQL,Java,Python,Gaming,Sports,Music,Cricket,Dancing,Painting,80,70,Higher Studies,LTI Mindtree,Internship,Hindi,Marathi,Tamil
Student_830,Electronics,2025,Female,HTML,DBMS,Node.js,Drawing,Data Science,Machine Learning,Yoga,Gardening,Painting,65,99,Entrepreneurship,Google,Personal Project,English,Telugu,Marathi
Student_831,Electronics,2026,Male,CSS,C++,Node.js,Machine Learning,Data Science,Gaming,Football,Dancing,Painting,94,85,Good Job Placement,EPAM,Internship,Bengali,Telugu,Tamil
Student_832,Civil,2025,Female,HTML,Java,React,Sports,Machine Learning,UI/UX Design,Painting,Yoga,Reading,86,96,Entrepreneurship,EPAM,Internship,Tamil,Marathi,Hindi
Student_833,Civil,2024,Female,SQL,CSS,HTML,Sports,UI/UX Design,Drawing,Football,Yoga,Dancing,62,96,Entrepreneurship,EPAM,Internship,Hindi,Marathi,Bengali
Student_834,Information Technology,2026,Female,DBMS,JavaScript,C++,Drawing,Machine Learning,Data Science,Gardening,Painting,Yoga,73,82,Higher Studies,LTI Mindtree,Internship,Hindi,Marathi,Telugu
Student_835,Mechanical,2025,Male,DBMS,Java,HTML,Data Science,Coding,Machine Learning,Football,Painting,Yoga,87,95,Entrepreneurship,Amazon,Internship,Bengali,English,Marathi
Student_836,Computer Science,2026,Female,JavaScript,Python,SQL,Machine Learning,Drawing,Music,Reading,Cricket,Gardening,85,83,Higher Studies,TCS,Internship,Marathi,Hindi,Bengali
Student_837,Mechanical,2027,Female,DBMS,C++,JavaScript,Music,Gaming,Data Science,Singing,Gardening,Cricket,70,79,Good Job Placement,Infosys,Final Year Project,Marathi,Hindi,Telugu
Student_838,Computer Science,2027,Male,SQL,Java,Python,UI/UX Design,Drawing,Machine Learning,Reading,Singing,Painting,75,89,Good Job Placement,Amazon,Internship,Marathi,English,Telugu
Student_839,Computer Science,2023,Male,Python,SQL,Java,Gaming,UI/UX Design,Sports,Singing,Football,Yoga,87,62,Good Job Placement,Google,Personal Project,Bengali,Tamil,English
Student_840,Electronics,2026,Male,JavaScript,DBMS,HTML,Music,Data Science,Coding,Dancing,Football,Gardening,73,89,Higher Studies,Google,Personal Project,Tamil,Marathi,Bengali
Student_841,Information Technology,2027,Male,DBMS,SQL,React,Drawing,Music,Data Science,Gardening,Cricket,Dancing,93,65,Higher Studies,Amazon,Internship,English,Marathi,Hindi
Student_842,Computer Science,2026,Female,JavaScript,DBMS,HTML,Music,Gaming,Sports,Gardening,Yoga,Painting,87,72,Good Job Placement,TCS,Personal Project,Marathi,Bengali,Telugu
Student_843,Information Technology,2023,Non-binary,C++,DBMS,HTML,Coding,Data Science,Machine Learning,Painting,Yoga,Football,62,80,Good Job Placement,Microsoft,Internship,Marathi,Bengali,Tamil
Student_844,Electronics,2026,Male,CSS,JavaScript,DBMS,Drawing,Music,Data Science,Cricket,Singing,Gardening,81,82,Good Job Placement,Microsoft,Personal Project,English,Telugu,Bengali
Student_845,Civil,2023,Male,DBMS,C++,HTML,UI/UX Design,Drawing,Machine Learning,Football,Singing,Painting,74,90,Entrepreneurship,LTI Mindtree,Personal Project,Marathi,English,Tamil
Student_846,Computer Science,2024,Non-binary,React,C++,DBMS,UI/UX Design,Gaming,Machine Learning,Football,Dancing,Yoga,77,95,Entrepreneurship,Wipro,Internship,Hindi,Tamil,Telugu
Student_847,Computer Science,2023,Non-binary,Java,HTML,JavaScript,Gaming,Machine Learning,UI/UX Design,Reading,Singing,Gardening,94,67,Higher Studies,LTI Mindtree,Final Year Project,Tamil,English,Telugu
Student_848,Civil,2023,Male,CSS,Java,React,Data Science,Machine Learning,Music,Painting,Football,Reading,69,79,Higher Studies,LTI Mindtree,Internship,Tamil,Telugu,Marathi
Student_849,Computer Science,2023,Non-binary,C++,DBMS,HTML,Gaming,Drawing,Coding,Yoga,Painting,Dancing,100,98,Good Job Placement,Wipro,Personal Project,English,Telugu,Bengali
Student_850,Civil,2023,Non-binary,Python,Java,HTML,Machine Learning,Data Science,Coding,Reading,Gardening,Singing,76,75,Higher Studies,TCS,Final Year Project,Marathi,Telugu,Tamil
Student_851,Computer Science,2027,Female,Node.js,React,C++,Sports,Machine Learning,Drawing,Singing,Painting,Reading,75,96,Good Job Placement,Google,Internship,Bengali,Marathi,Tamil
Student_852,Information Technology,2026,Non-binary,React,HTML,Node.js,Gaming,UI/UX Design,Sports,Football,Yoga,Dancing,72,70,Good Job Placement,Wipro,Personal Project,Tamil,English,Bengali
Student_853,Mechanical,2024,Female,Node.js,C++,React,Sports,Data Science,Coding,Gardening,Cricket,Singing,61,78,Higher Studies,Wipro,Final Year Project,Tamil,Bengali,Marathi
Student_854,Electronics,2024,Female,C++,CSS,Node.js,Machine Learning,UI/UX Design,Sports,Gardening,Dancing,Painting,71,94,Good Job Placement,Infosys,Final Year Project,Telugu,Tamil,Hindi
Student_855,Mechanical,2024,Female,CSS,C++,JavaScript,Gaming,Coding,Data Science,Yoga,Singing,Cricket,81,81,Entrepreneurship,Wipro,Personal Project,Tamil,Marathi,Telugu
Student_856,Computer Science,2026,Non-binary,Java,HTML,React,Coding,UI/UX Design,Gaming,Dancing,Reading,Yoga,71,66,Higher Studies,Google,Internship,Telugu,Marathi,Bengali
Student_857,Mechanical,2026,Female,SQL,Python,Node.js,Gaming,Music,Data Science,Yoga,Reading,Singing,73,77,Entrepreneurship,Infosys,Final Year Project,English,Marathi,Bengali
Student_858,Electronics,2026,Male,SQL,HTML,DBMS,Drawing,Gaming,Sports,Cricket,Gardening,Yoga,68,76,Entrepreneurship,EPAM,Personal Project,Marathi,English,Telugu
Student_859,Information Technology,2026,Female,CSS,DBMS,Python,Machine Learning,Sports,Gaming,Cricket,Singing,Dancing,71,96,Higher Studies,Amazon,Internship,Telugu,Marathi,Tamil
Student_860,Computer Science,2027,Non-binary,SQL,React,DBMS,Machine Learning,Data Science,Music,Cricket,Singing,Painting,87,96,Higher Studies,LTI Mindtree,Final Year Project,Tamil,Telugu,Marathi
Student_861,Electronics,2024,Male,Python,Java,React,Gaming,Drawing,Data Science,Cricket,Dancing,Yoga,68,67,Good Job Placement,TCS,Personal Project,Tamil,Marathi,Bengali
Student_862,Computer Science,2024,Female,JavaScript,C++,DBMS,UI/UX Design,Music,Machine Learning,Gardening,Yoga,Painting,89,85,Entrepreneurship,LTI Mindtree,Personal Project,English,Bengali,Tamil
Student_863,Information Technology,2026,Female,DBMS,Node.js,HTML,Gaming,Music,UI/UX Design,Painting,Dancing,Reading,70,79,Entrepreneurship,Microsoft,Final Year Project,Telugu,English,Hindi
Student_864,Civil,2027,Female,DBMS,Node.js,C++,Drawing,Data Science,Coding,Reading,Painting,Cricket,78,67,Entrepreneurship,Google,Internship,Tamil,Bengali,Hindi
Student_865,Computer Science,2026,Male,C++,SQL,CSS,Music,Drawing,Gaming,Dancing,Painting,Singing,89,77,Higher Studies,Infosys,Final Year Project,Marathi,Bengali,Tamil
Student_866,Mechanical,2024,Male,Node.js,React,Java,Machine Learning,Drawing,Sports,Yoga,Dancing,Cricket,63,65,Good Job Placement,Amazon,Personal Project,Tamil,Telugu,Bengali
Student_867,Computer Science,2026,Non-binary,Python,JavaScript,Node.js,Coding,Drawing,Data Science,Gardening,Football,Yoga,66,75,Higher Studies,Google,Personal Project,Bengali,English,Hindi
Student_868,Information Technology,2026,Male,C++,DBMS,JavaScript,UI/UX Design,Sports,Coding,Cricket,Painting,Gardening,62,76,Good Job Placement,Amazon,Personal Project,Hindi,Marathi,Tamil
Student_869,Computer Science,2025,Non-binary,SQL,C++,JavaScript,Gaming,Machine Learning,UI/UX Design,Football,Cricket,Yoga,84,62,Higher Studies,LTI Mindtree,Final Year Project,Bengali,Telugu,Hindi
Student_870,Information Technology,2023,Male,DBMS,SQL,Java,Drawing,Machine Learning,Music,Yoga,Football,Dancing,92,69,Higher Studies,Amazon,Personal Project,Marathi,English,Hindi
Student_871,Civil,2025,Non-binary,C++,Node.js,HTML,Music,Coding,UI/UX Design,Reading,Football,Singing,79,93,Entrepreneurship,Wipro,Internship,Telugu,Marathi,English
Student_872,Computer Science,2027,Female,C++,Java,SQL,Data Science,Coding,UI/UX Design,Singing,Cricket,Dancing,96,64,Good Job Placement,Google,Internship,Marathi,Telugu,English
Student_873,Information Technology,2025,Male,Node.js,Python,DBMS,Sports,Gaming,Coding,Dancing,Reading,Yoga,86,86,Good Job Placement,Infosys,Final Year Project,English,Marathi,Telugu
Student_874,Civil,2023,Female,Python,Java,React,Coding,Machine Learning,Music,Gardening,Football,Yoga,87,95,Good Job Placement,Infosys,Internship,Telugu,Bengali,Marathi
Student_875,Electronics,2027,Non-binary,DBMS,React,Java,UI/UX Design,Data Science,Music,Reading,Dancing,Cricket,97,60,Entrepreneurship,EPAM,Personal Project,English,Marathi,Bengali
Student_876,Information Technology,2024,Non-binary,Java,C++,DBMS,Drawing,Data Science,Coding,Gardening,Yoga,Painting,81,86,Good Job Placement,TCS,Personal Project,Tamil,Hindi,Marathi
Student_877,Civil,2026,Male,JavaScript,SQL,CSS,Coding,Sports,Drawing,Gardening,Cricket,Football,78,87,Entrepreneurship,LTI Mindtree,Personal Project,Hindi,Telugu,Marathi
Student_878,Electronics,2023,Male,DBMS,Node.js,JavaScript,Machine Learning,UI/UX Design,Music,Reading,Cricket,Painting,88,61,Good Job Placement,Microsoft,Internship,English,Tamil,Bengali
Student_879,Mechanical,2027,Non-binary,DBMS,CSS,HTML,Gaming,Machine Learning,Music,Yoga,Cricket,Football,91,74,Entrepreneurship,Wipro,Internship,Hindi,Bengali,Tamil
